Domain,Phylum,Class,Order,Family,Genus,Species
Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Chthoniobacter, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Acidobacteria, Acidobacteriia, Solibacterales, Solibacteraceae (Subgroup 3), Bryobacter, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Actinobacteria, Actinobacteria, Propionibacteriales, Propionibacteriaceae,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales,NA,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, Aquicella, uncultured bacterium
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Blastocatellales, Blastocatellaceae, Aridibacter, uncultured bacterium
Bacteria, Patescibacteria, ABY1, Candidatus Uhrbacteria, Candidatus Uhrbacteria bacterium RIFOXYC12_FULL_57_11, Candidatus Uhrbacteria bacterium RIFOXYC12_FULL_57_11, Candidatus Uhrbacteria bacterium RIFOXYC12_FULL_57_11
Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Sandaracinaceae, Sandaracinus, uncultured bacterium
Bacteria, Patescibacteria, Parcubacteria, Candidatus Yonathbacteria,NA,NA,NA
Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Armatimonadetes, uncultured, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Actinobacteria, Actinobacteria, Frankiales, Geodermatophilaceae, Blastococcus, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Chloroflexi, Anaerolineae, SBR1031, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20,NA,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, Prosthecobacter, Ambiguous_taxa
Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus, Ambiguous_taxa
Bacteria, Verrucomicrobia, Verrucomicrobiae, Methylacidiphilales, Methylacidiphilaceae, uncultured, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, SM2D12, metagenome, metagenome
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, Ambiguous_taxa, Ambiguous_taxa
Unassigned,NA,NA,NA,NA,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Latescibacteria,NA,NA,NA,NA,NA
Bacteria, FBP,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Blfdi19, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Patescibacteria, Gracilibacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, env.OPS 17,NA,NA
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), DS-100, uncultured bacterium, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, OM27 clade, uncultured marine bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, uncultured, uncultured bacterium, uncultured bacterium
Bacteria, Acidobacteria, Subgroup 17, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Chloroflexi, Chloroflexia, Thermomicrobiales, JG30-KF-CM45, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, uncultured,NA
Bacteria, Planctomycetes, Phycisphaerae, Phycisphaerales, Phycisphaeraceae, I-8, uncultured bacterium
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), 11-24, uncultured Acidobacteria bacterium, uncultured Acidobacteria bacterium, uncultured Acidobacteria bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, P3OB-42, uncultured bacterium, uncultured bacterium
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, mle1-27, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Cyanobacteria, Oxyphotobacteria, Oxyphotobacteria Incertae Sedis, Unknown Family, Leptolyngbya VRUC 135, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured, uncultured bacterium
Bacteria, Cyanobacteria, Oxyphotobacteria, Oxyphotobacteria Incertae Sedis, Unknown Family, Oscillatoria SAG 1459-8, uncultured bacterium
Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, uncultured, uncultured bacterium
Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, Pirellula,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Polyangiaceae, uncultured,NA
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Sandaracinaceae, Sandaracinus, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Caedibacterales, Caedibacteraceae, Caedibacter,NA
Bacteria, Acidobacteria, Subgroup 6, uncultured Acidobacteria bacterium, uncultured Acidobacteria bacterium, uncultured Acidobacteria bacterium, uncultured Acidobacteria bacterium
Bacteria, Planctomycetes, OM190, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, Bdellovibrio, uncultured bacterium
Bacteria, Entotheonellaeota, Entotheonellia, Entotheonellales, Entotheonellaceae, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, P3OB-42, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, Aquicella, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria,NA,NA,NA,NA
Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Chloroflexi, Anaerolineae, SBR1031, A4b, OLB13, Ambiguous_taxa
Bacteria, Armatimonadetes, uncultured, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, Bdellovibrio, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria Incertae Sedis, Unknown Family, Acidibacter,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Haliangiaceae, Haliangium,NA
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, Ferruginibacter,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Wolbachia,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella, uncultured bacterium
Bacteria, Armatimonadetes, uncultured, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Actinobacteria, Thermoleophilia, Solirubrobacterales, 67-14, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Armatimonadetes, Chthonomonadetes, Chthonomonadales, Chthonomonadaceae, Chthonomonas, uncultured bacterium
Bacteria, Actinobacteria, Actinobacteria, Frankiales, Sporichthyaceae,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Chloroflexi, JG30-KF-CM66, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria Incertae Sedis, Unknown Family, Candidatus Berkiella, uncultured bacterium
Bacteria, Cyanobacteria, Oxyphotobacteria, Leptolyngbyales, Leptolyngbyaceae, Phormidesmis ANT.L52.6, Ambiguous_taxa
Bacteria, Chloroflexi, OLB14, metagenome, metagenome, metagenome, metagenome
Bacteria, Cyanobacteria, Melainabacteria, Vampirovibrionales, metagenome, metagenome, metagenome
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, KD3-10,NA,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured bacterium, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Fluviicola, uncultured bacterium
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, metagenome, metagenome
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Pyrinomonadales, Pyrinomonadaceae, RB41, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Methylophilaceae, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Cytophagaceae, Cytophaga, uncultured bacterium
Bacteria, Planctomycetes, Planctomycetacia, Isosphaerales, Isosphaeraceae, Paludisphaera, uncultured bacterium
Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Promicromonosporaceae, Promicromonospora, Ambiguous_taxa
Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Micrococcaceae, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, Saccharimonadaceae,NA,NA
Bacteria, Bacteroidetes, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium,NA
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, Taibaiella, uncultured bacterium
Bacteria, Patescibacteria, ABY1, Candidatus Uhrbacteria,NA,NA,NA
Bacteria, Cyanobacteria, Sericytochromatia, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales,NA,NA,NA
Bacteria, Cyanobacteria, Sericytochromatia, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Chloroflexi, Anaerolineae, Anaerolineales, Anaerolineaceae, uncultured, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Fluviicola, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Pleomorphomonadaceae, Pleomorphomonas,NA
Bacteria, Patescibacteria, ABY1, Candidatus Magasanikbacteria, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Actinobacteria, Thermoleophilia, Solirubrobacterales, Solirubrobacteraceae, Solirubrobacter, Ambiguous_taxa
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Kiritimatiellaeota, Kiritimatiellae, WCHB1-41, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Cyanobacteria, Oxyphotobacteria, Nostocales, Nostocaceae, Nostoc PCC-73102, Ambiguous_taxa
Bacteria, Chloroflexi, Anaerolineae, SBR1031, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Entotheonellaeota, Entotheonellia, Entotheonellales, Entotheonellaceae, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, Phycisphaerae, Phycisphaerales, Phycisphaeraceae, uncultured, uncultured bacterium
Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, OM190,NA,NA,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales,NA,NA,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, uncultured,NA,NA
Bacteria, Planctomycetes, Planctomycetacia, Isosphaerales, Isosphaeraceae, uncultured,NA
Bacteria, Firmicutes, Bacilli, Bacillales, Alicyclobacillaceae, Tumebacillus, Ambiguous_taxa
Bacteria, Bacteroidetes, Ignavibacteria, OPB56, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Planctomycetes, Phycisphaerae, Phycisphaerales, Phycisphaeraceae, I-8, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20, uncultured bacterium, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Saprospiraceae, uncultured, Ambiguous_taxa
Bacteria, Gemmatimonadetes, BD2-11 terrestrial group,NA,NA,NA,NA
Bacteria, Planctomycetes, Planctomycetacia, Isosphaerales, Isosphaeraceae, uncultured,NA
Bacteria, Chloroflexi, Anaerolineae, SBR1031, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria,NA,NA,NA,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Methylacidiphilales, Methylacidiphilaceae, uncultured, uncultured bacterium
Bacteria, Patescibacteria, Gracilibacteria, Candidatus Peregrinibacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured,NA
Bacteria, Chloroflexi, Anaerolineae, Ardenticatenales, uncultured, uncultured bacterium, uncultured bacterium
Bacteria, Chloroflexi, JG30-KF-CM66,NA,NA,NA,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Acidiferrobacterales, Acidiferrobacteraceae, Sulfurifustis,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, Bdellovibrio, uncultured bacterium
Bacteria, Actinobacteria, Thermoleophilia, Solirubrobacterales, 67-14,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales,Bacteriap25, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Neisseriaceae, uncultured, metagenome
Bacteria, Patescibacteria, Gracilibacteria, Candidatus Peregrinibacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, SM2D12,NA,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria Incertae Sedis, Unknown Family, Acidibacter, Ambiguous_taxa
Bacteria, Cyanobacteria, Oxyphotobacteria, Oxyphotobacteria Incertae Sedis, Unknown Family, Leptolyngbya ANT.L52.2, Ambiguous_taxa
Unassigned,NA,NA,NA,NA,NA,NA
Archaea, Nanoarchaeaeota, Woesearchaeia, uncultured euryarchaeote, uncultured euryarchaeote, uncultured euryarchaeote, uncultured euryarchaeote
Bacteria, Proteobacteria, Gammaproteobacteria, PLTA13, metagenome, metagenome, metagenome
Bacteria, Actinobacteria, Rubrobacteria, Rubrobacterales, Rubrobacteriaceae, Rubrobacter, Ambiguous_taxa
Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, Prosthecobacter, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria Incertae Sedis, Unknown Family, Candidatus Berkiella, Ambiguous_taxa
Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, Simkaniaceae, uncultured,NA
Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Brevibacillus, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio, Ambiguous_taxa
Bacteria, Actinobacteria, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Actinophytocola,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Polyangiaceae, Pajaroellobacter, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, Chitinophaga, Ambiguous_taxa
Bacteria, Dependentiae, Babeliae, Babeliales, UBA12409, uncultured bacterium, uncultured bacterium
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured,NA
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, EV818SWSAP88, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Cyanobacteria, Oxyphotobacteria, Nostocales, Nostocaceae,NA,NA
Bacteria, Patescibacteria, Parcubacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, Fimbriiglobus, uncultured bacterium
Bacteria, Patescibacteria, Microgenomatia, Candidatus Woesebacteria,NA,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, Bdellovibrio, uncultured bacterium
Bacteria, Actinobacteria, Acidimicrobiia, Microtrichales, Microtrichaceae, Sva0996 marine group,NA
Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Micrococcaceae,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, Oligoflexaceae, Silvanigrella,NA
Bacteria, Planctomycetes, Pla3 lineage,NA,NA,NA,NA
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, Ambiguous_taxa
Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Paracoccus, Ambiguous_taxa
Bacteria, Chloroflexi, Anaerolineae, RBG-13-54-9, uncultured bacterium, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Chloroflexi, Anaerolineae, SBR1031, A4b, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, mle1-27, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Blfdi19, uncultured delta proteobacterium, uncultured delta proteobacterium
Bacteria, Actinobacteria, Acidimicrobiia, Microtrichales, uncultured, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Planctomycetes, Planctomycetacia, Planctomycetales, uncultured, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Chloroflexi, Anaerolineae, SBR1031, uncultured bacterium, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, Niastella,NA
Unassigned,NA,NA,NA,NA,NA,NA
