OTU_ID,Domain,Phylum,Class,Order,Family,Genus,Species
OTU_628,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Stephanonectria,Stephanonectria keithii
OTU_629,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA
OTU_630,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Incertae_sedis,Chrysosporium,Chrysosporium minutisporosum
OTU_631,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,NA,NA
OTU_632,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacina,Sebacina sp 
OTU_634,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA
OTU_635,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_636,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala sp 
OTU_637,Fungi,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA
OTU_638,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,NA,NA
OTU_639,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,NA,NA
OTU_64,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_641,Fungi,Ascomycota,Leotiomycetes,Helotiales,Incertae_sedis,Chalara,Chalara sp 
OTU_643,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,NA,NA
OTU_644,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU_645,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA
OTU_646,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Flagelloscypha,Flagelloscypha sp 
OTU_647,Fungi,NA,NA,NA,NA,NA,NA
OTU_648,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,NA,NA
OTU_649,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma byssisedum
OTU_650,Fungi,NA,NA,NA,NA,NA,NA
OTU_651,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU_652,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma hirtipes
OTU_653,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA
OTU_654,Fungi,NA,NA,NA,NA,NA,NA
OTU_656,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Agrocybe,Agrocybe praecox
OTU_657,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Thelonectria,Thelonectria rubi
OTU_658,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma floccosum
OTU_659,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_66,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,Peziza sp 
OTU_660,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU_661,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma vernum
OTU_663,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU_664,Fungi,NA,NA,NA,NA,NA,NA
OTU_665,Fungi,NA,NA,NA,NA,NA,NA
OTU_666,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,Scytalidium lignicola
OTU_668,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU_669,Fungi,Ascomycota,Leotiomycetes,Helotiales,Incertae_sedis,Chalara,Chalara sp 
OTU_67,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Anguillospora,Anguillospora crassa
OTU_670,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora,Podospora sp 
OTU_671,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU_672,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU_673,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella exigua
OTU_675,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma terreum
OTU_676,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,Herpotrichia,Herpotrichia juniperi
OTU_677,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella sp 
OTU_678,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU_679,Fungi,Basidiomycota,Agaricomycetes,Tremellodendropsidales,NA,NA,NA
OTU_68,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Sphaeropsis,Sphaeropsis sapinea
OTU_685,Fungi,Ascomycota,Sordariomycetes,Branch06,NA,NA,NA
OTU_687,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Hydropisphaera,Hydropisphaera fungicola
OTU_688,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Paecilomyces,Paecilomyces penicillatus
OTU_689,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,Rhizophlyctis rosea
OTU_69,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU_690,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,NA,NA
OTU_691,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU_692,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Delicatula,Delicatula integrella
OTU_693,Fungi,NA,NA,NA,NA,NA,NA
OTU_695,Fungi,Ascomycota,Sordariomycetes,Togniniales,Togniniaceae,Phaeoacremonium,Phaeoacremonium sp 
OTU_696,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella angusta
OTU_698,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,Conocybe siennophylla
OTU_699,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis fluvialis
OTU_7,Fungi,NA,NA,NA,NA,NA,NA
OTU_701,Fungi,Basidiomycota,Tremellomycetes,NA,NA,NA,NA
OTU_702,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,Tomentella ferruginea
OTU_703,Fungi,NA,NA,NA,NA,NA,NA
OTU_704,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA
OTU_705,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Arachnion,Arachnion album
OTU_706,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_707,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Lecanicillium,Lecanicillium primulinum
OTU_708,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU_709,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_71,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon caudatum
OTU_711,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium sp 
OTU_713,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,NA,NA
OTU_714,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Humicola,Humicola nigrescens
OTU_716,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU_717,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Steccherinaceae,Physodontia,Physodontia sp 
OTU_718,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU_719,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora,Podospora sp 
OTU_72,Fungi,NA,NA,NA,NA,NA,NA
OTU_720,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,Hypholoma sublateritium
OTU_721,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU_722,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma strictipile
OTU_723,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus verrucispermus
OTU_724,Fungi,NA,NA,NA,NA,NA,NA
OTU_726,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU_727,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Stropharia,Stropharia coronilla
OTU_729,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis,Pyrenochaetopsis leptospora
OTU_73,Fungi,NA,NA,NA,NA,NA,NA
OTU_730,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,NA,NA
OTU_731,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,Lobulomycetaceae,Lobulomyces,Lobulomyces angularis
OTU_732,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,NA,NA
OTU_734,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Pholiota,Pholiota gummosa
OTU_735,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Coriolaceae,Trametes,Trametes versicolor
OTU_736,Fungi,Basidiomycota,Tremellomycetes,NA,NA,NA,NA
OTU_74,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU_740,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella sp 
OTU_741,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Bovista,Bovista promontorii
OTU_742,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora chaetospira
OTU_743,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,Clitopilus hobsonii
OTU_744,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Cercophora sp 
OTU_745,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA
OTU_746,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma multiseptatum
OTU_747,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Arbusculina,Arbusculina fragmentans
OTU_748,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella sp 
OTU_749,Fungi,Ascomycota,Sordariomycetes,Microascales,Halosphaeriaceae,NA,NA
OTU_75,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Pochonia,Pochonia sp 
OTU_751,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Auxarthron,Auxarthron umbrinum
OTU_752,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Gymnoascaceae,Gymnoascus,Gymnoascus demonbreunii
OTU_753,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Myrothecium,Myrothecium sp 
OTU_754,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU_755,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletinellaceae,Boletinellus,Boletinellus merulioides
OTU_757,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Auxarthron,Auxarthron concentricum
OTU_758,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma harzianum
OTU_760,Fungi,NA,NA,NA,NA,NA,NA
OTU_761,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,NA,NA
OTU_762,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma sp 
OTU_763,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacina,Sebacina sp 
OTU_764,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_765,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Hyphodermataceae,Hyphoderma,Hyphoderma setigerum
OTU_768,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU_769,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA
OTU_770,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_771,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,NA,NA
OTU_772,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella squamosa
OTU_773,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU_774,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU_775,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium melinii
OTU_776,Fungi,Ascomycota,Sordariomycetes,Xylariales,NA,NA,NA
OTU_777,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium grande
OTU_778,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Hirsutella,Hirsutella rostrata
OTU_78,Fungi,Kickxellomycota,Kickxellomycetes,Kickxellales,Kickxellaceae,Ramicandelaber,Ramicandelaber sp 
OTU_781,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU_782,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces sp 
OTU_783,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella camargensis
OTU_784,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Incertae_sedis,Candida,Candida railenensis
OTU_787,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta,Pyrenochaeta sp 
OTU_788,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,NA,NA
OTU_79,Fungi,NA,NA,NA,NA,NA,NA
OTU_790,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Calvatia,Calvatia gigantea
OTU_792,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,NA,NA
OTU_793,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycopsidaceae,Saccharomycopsis,Saccharomycopsis schoenii
OTU_794,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_795,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella candolleana
OTU_796,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,Oidiodendron truncatum
OTU_797,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU_798,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU_799,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Postia,Postia caesia
OTU_8,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,Powellomyces,Powellomyces sp 
OTU_80,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Purpureocillium,Purpureocillium lilacinum
OTU_800,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Drechslera,Drechslera sp 
OTU_801,Fungi,NA,NA,NA,NA,NA,NA
OTU_803,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA
OTU_804,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Dactylella,Dactylella leptospora
OTU_806,Fungi,Ascomycota,Sordariomycetes,Trichosphaeriales,Trichosphaeriaceae,Nigrospora,Nigrospora oryzae
OTU_807,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_808,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU_809,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,NA,NA,NA
OTU_810,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor hiemalis
OTU_811,Fungi,NA,NA,NA,NA,NA,NA
OTU_813,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU_814,Fungi,Basidiomycota,Geminibasidiomycetes,Geminibasidiales,Geminibasidiaceae,Geminibasidium,NA
OTU_815,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU_817,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
OTU_818,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,Hypholoma lateritium
OTU_819,Fungi,NA,NA,NA,NA,NA,NA
OTU_82,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Podoscyphaceae,Abortiporus,Abortiporus biennis
OTU_821,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,Perenniporia,Perenniporia ellipsospora
OTU_822,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius sp 
OTU_824,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU_825,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU_826,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium sp 
OTU_827,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cyphellaceae,NA,NA
OTU_828,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_831,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma abortivum
OTU_832,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chaetosphaeria,Chaetosphaeria vermicularioides
OTU_833,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma sp 
OTU_834,Fungi,Ascomycota,Taphrinomycetes,Taphrinales,Taphrinaceae,Taphrina,Taphrina caerulescens
OTU_837,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus brevisetulosus
OTU_838,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Phialophora,Phialophora hyalina
OTU_839,Fungi,Ascomycota,Taphrinomycetes,Taphrinales,Taphrinaceae,Taphrina,Taphrina caerulescens
OTU_84,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,NA,NA
OTU_840,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA
OTU_843,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_846,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,Tetracladium sp 
OTU_847,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_848,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,Conocybe velutipes
OTU_849,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU_85,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Stropharia,Stropharia rugosoannulata
OTU_850,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU_851,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU_854,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Articulospora,Articulospora sp 
OTU_855,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Ochroconis,Ochroconis bacilliformis
OTU_856,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella madida
OTU_857,Fungi,NA,NA,NA,NA,NA,NA
OTU_859,Fungi,NA,NA,NA,NA,NA,NA
OTU_86,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,Clitopilus sp 
OTU_860,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora,Podospora sp 
OTU_861,Fungi,NA,NA,NA,NA,NA,NA
OTU_864,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Incertae_sedis,Sistotrema,Sistotrema sp 
OTU_865,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Scolecobasidium,Scolecobasidium constrictum
OTU_866,Fungi,Blastocladiomycota,NA,NA,NA,NA,NA
OTU_867,Fungi,NA,NA,NA,NA,NA,NA
OTU_868,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,Ceratobasidium sp 
OTU_869,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotrys,Stachybotrys microspora
OTU_87,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius bibulus
OTU_870,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Cephalotrichum,Cephalotrichum purpureofuscum
OTU_871,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,NA,NA
OTU_872,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Postia,Postia caesia
OTU_873,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Ochroconis,Ochroconis icarus
OTU_874,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma spirale
OTU_875,Fungi,NA,NA,NA,NA,NA,NA
OTU_877,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU_879,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium buharicum
OTU_88,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Armillaria,Armillaria mellea
OTU_880,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Tubaria,Tubaria conspersa
OTU_881,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Capronia,Capronia pilosella
OTU_882,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,NA,NA
OTU_883,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Calvatia,Calvatia cyathiformis
OTU_885,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU_886,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium atrobrunneum
OTU_887,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Typhulaceae,Typhula,Typhula variabilis
OTU_888,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU_889,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_89,Fungi,NA,NA,NA,NA,NA,NA
OTU_890,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella sulcatotuberculosa
OTU_892,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU_894,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium sp 
OTU_895,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,Rhizophlyctis sp 
OTU_896,Fungi,Ascomycota,Dothideomycetes,Dothideales,NA,NA,NA
OTU_897,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Knufia,Knufia peltigerae
OTU_898,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,Scytalidium circinatum
OTU_899,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU_9,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Pholiota,Pholiota terrestris
OTU_90,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_900,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Hyphodermella,Hyphodermella rosae
OTU_901,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Incertae_sedis,Candida,Candida quercitrusa
OTU_906,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,NA,NA
OTU_907,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU_908,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dictyosporiaceae,Dictyosporium,Dictyosporium hughesii
OTU_909,Fungi,Ascomycota,Sordariomycetes,Branch06,NA,NA,NA
OTU_91,Fungi,NA,NA,NA,NA,NA,NA
OTU_910,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Incertae_sedis,Chrysosporium,Chrysosporium pseudomerdarium
OTU_911,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU_913,Fungi,NA,NA,NA,NA,NA,NA
OTU_914,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_915,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Clitocybe,Clitocybe subditopoda
OTU_916,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,Hymenoscyphus albidus
OTU_917,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Chlorophyllum,Chlorophyllum molybdites
OTU_919,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma turrialbense
OTU_92,Fungi,NA,NA,NA,NA,NA,NA
OTU_920,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,Clavaria tenuipes
OTU_921,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Bovista,Bovista tomentosa
OTU_922,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Nectria,Nectria cinnabarina
OTU_923,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidium,Leucosporidium fasciculatum
OTU_924,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Arachnotheca,Arachnotheca glomerata
OTU_925,Fungi,Basidiomycota,Microbotryomycetes,Microbotryales,Ustilentylomataceae,Ustilentyloma,Ustilentyloma graminis
OTU_926,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_927,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala sp 
OTU_929,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Chaetopsina,Chaetopsina fulva
OTU_93,Fungi,NA,NA,NA,NA,NA,NA
OTU_930,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Clitocybe,Clitocybe nebularis
OTU_931,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Torula,Torula sp 
OTU_932,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,Hymenoscyphus caudatus
OTU_933,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium herquei
OTU_934,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,NA,NA
OTU_935,Fungi,Ascomycota,NA,NA,NA,NA,NA
