OTU_ID,Domain,Phylum,Class,Order,Family,Genus,Species
OTU_dn_1443,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae,NA,NA
OTU_dn_1376,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, BIrii41,NA,NA
OTU_dn_8725,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured, uncultured bacterium
OTU_dn_1850,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, mle1-27,NA,NA
OTU_dn_9779,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_3258,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Paludibacteraceae, uncultured, uncultured bacterium
OTU_dn_11310,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
FJ801215.1.1489,Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, AKYH767, uncultured bacterium, uncultured bacterium
OTU_dn_8740,Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
OTU_dn_4889,Bacteria, Chloroflexi, Anaerolineae, Caldilineales, Caldilineaceae, uncultured, uncultured bacterium
OTU_dn_7464,Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured, Ambiguous_taxa
KC191782.1.1551,Bacteria, Acidobacteria, Subgroup 25,NA,NA,NA,NA
OTU_dn_9309,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured,NA
FM209328.1.1484,Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Hymenobacteraceae, Pontibacter, Ambiguous_taxa
KF956404.1.1425,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Midichloriaceae, Candidatus Jidaibacter,NA
OTU_dn_4572,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured,NA
JX505092.1.1469,Bacteria, Actinobacteria, Thermoleophilia, Gaiellales, uncultured,NA,NA
JX105542.1.1480,Bacteria, Proteobacteria, Deltaproteobacteria, SAR324 clade(Marine group B), uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_10222,Archaea, Nanoarchaeaeota, Woesearchaeia, uncultured euryarchaeote, uncultured euryarchaeote, uncultured euryarchaeote, uncultured euryarchaeote
FPLL01005964.17.1522,Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Terrimicrobiaceae, Terrimicrobium, Ambiguous_taxa
OTU_dn_7465,Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
OTU_dn_3096,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_5714,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, P3OB-42, uncultured bacterium, uncultured bacterium
FJ592875.1.1350,Bacteria, Cyanobacteria, Oxyphotobacteria, Nostocales, Nostocaceae, Nostoc PCC-73102, uncultured bacterium
KC994880.1.1505,Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella,NA
OTU_dn_10986,Unassigned,NA,NA,NA,NA,NA,NA
JF703413.1.1383,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium, Ambiguous_taxa
OTU_dn_3577,Bacteria, Verrucomicrobia, Verrucomicrobiae, Opitutales, Opitutaceae, Opitutus,NA
OTU_dn_7831,Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured, uncultured bacterium
OTU_dn_5815,Bacteria, Cyanobacteria, Oxyphotobacteria, Oxyphotobacteria Incertae Sedis, Unknown Family, uncultured,NA
OTU_dn_2370,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_1763,Bacteria, Cyanobacteria, Melainabacteria, Vampirovibrionales, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_10550,Bacteria, Cyanobacteria, Oxyphotobacteria, Nostocales, Coleofasciculaceae, Microcoleus SAG 1449-1a,NA
OTU_dn_1125,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Sandaracinaceae, uncultured,NA
LMER01000011.89.1621,Bacteria, Actinobacteria, Actinobacteria, Micrococcales,NA,NA,NA
HQ397496.1.1517,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
JX489863.1.1484,Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Microscillaceae, uncultured,NA
OTU_dn_3942,Bacteria, Nitrospirae, Nitrospira, Nitrospirales, Nitrospiraceae, Nitrospira, uncultured bacterium
OTU_dn_11654,Bacteria, Acidobacteria, Subgroup 25, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
HQ661277.1.1466,Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella, uncultured bacterium
KC541343.1.1486,Bacteria, Chloroflexi, Anaerolineae, Ardenticatenales, Ardenticatenaceae, uncultured, uncultured bacterium
FPLL01007252.13.1503,Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Spirosomaceae, Larkinella,NA
OTU_dn_12399,Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, Chitinophaga,NA
OTU_dn_3637,Bacteria, Elusimicrobia, Lineage IIc, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
JN409019.1.1341,Bacteria, Cyanobacteria, Melainabacteria, Vampirovibrionales,NA,NA,NA
KF037270.1.1481,Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Saprospiraceae, uncultured, uncultured bacterium
OTU_dn_2062,Bacteria, Patescibacteria, Parcubacteria, Candidatus Zambryskibacteria,NA,NA,NA
OTU_dn_3445,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Neisseriaceae, uncultured, uncultured bacterium
OTU_dn_2639,Bacteria, Proteobacteria, Gammaproteobacteria, uncultured, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_2988,Bacteria, Chloroflexi, Anaerolineae, SBR1031, uncultured bacterium, uncultured bacterium, uncultured bacterium
LN568844.1.1379,Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, Prosthecobacter,NA
OTU_dn_3626,Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, LiUU-11-161, uncultured Bacteroidetes bacterium, uncultured Bacteroidetes bacterium
FPLS01044677.17.1504,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, SM2D12, metagenome, metagenome
OTU_dn_1154,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_3633,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae,NA,NA
OTU_dn_11357,Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured, uncultured bacterium
OTU_dn_1957,Bacteria, Bacteroidetes, Bacteroidia, Flavobacteriales, Cryomorphaceae, uncultured,NA
OTU_dn_10530,Bacteria, Actinobacteria, Thermoleophilia, Solirubrobacterales, 67-14, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_3167,Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, Bdellovibrio, uncultured bacterium
OTU_dn_4039,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured, uncultured bacterium
OTU_dn_3015,Bacteria, Patescibacteria, Parcubacteria, Candidatus Yanofskybacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium
AB426560.1.1386,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium,NA
OTU_dn_12429,Unassigned,NA,NA,NA,NA,NA,NA
EU135170.1.1317,Bacteria, Planctomycetes, Planctomycetacia, uncultured, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_7466,Bacteria, Latescibacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
HQ397171.1.1486,Bacteria, Chloroflexi, Anaerolineae, Anaerolineales, Anaerolineaceae, uncultured,NA
OTU_dn_3055,Unassigned,NA,NA,NA,NA,NA,NA
FJ444646.1.1499,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, Aquicella, uncultured bacterium
FJ478690.1.1489,Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured, uncultured bacterium
OTU_dn_3990,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_10240,Bacteria, Chloroflexi, Anaerolineae, SBR1031, A4b,NA,NA
JX077130.1.1446,Bacteria, Bacteroidetes, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Fluviicola, Ambiguous_taxa
EU132817.1.1298,Bacteria, Actinobacteria, Acidimicrobiia, Microtrichales, uncultured, uncultured bacterium, uncultured bacterium
OTU_dn_5432,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_2355,Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae, Steroidobacter,NA
OTU_dn_8390,Bacteria, Actinobacteria, Thermoleophilia, Solirubrobacterales, 67-14, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_7467,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured bacterium, uncultured bacterium
OTU_dn_745,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured,NA
OTU_dn_9675,Unassigned,NA,NA,NA,NA,NA,NA
DQ181686.1.1465,Bacteria, Cyanobacteria, Oxyphotobacteria, Oxyphotobacteria Incertae Sedis, Unknown Family, Phormidium CYN64, Ambiguous_taxa
AB821145.1.1479,Bacteria, Proteobacteria, Alphaproteobacteria, Elsterales, uncultured,NA,NA
OTU_dn_13680,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Polyangiaceae, Sorangium, Ambiguous_taxa
EU979034.1.1479,Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Cytophagaceae, Rhodocytophaga, uncultured bacterium
EU132981.1.1376,Bacteria, Actinobacteria, Acidimicrobiia, Microtrichales, Ilumatobacteraceae, uncultured, uncultured bacterium
JX280084.1.1513,Bacteria, Acidobacteria, Subgroup 6,NA,NA,NA,NA
AM991172.1.1444,Bacteria, Proteobacteria, Gammaproteobacteria, uncultured,NA,NA,NA
OTU_dn_2646,Bacteria, Verrucomicrobia, Verrucomicrobiae, Opitutales, Opitutaceae, Alterococcus, uncultured bacterium
OTU_dn_11263,Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_11003,Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
OTU_dn_7628,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_7966,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Sandaracinaceae, uncultured, uncultured bacterium
OTU_dn_5425,Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20,NA,NA
OTU_dn_3155,Bacteria, Verrucomicrobia, Verrucomicrobiae, Opitutales, Puniceicoccaceae, Verruc-01, uncultured bacterium
OTU_dn_5881,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
EF018675.1.1402,Bacteria, Verrucomicrobia, Verrucomicrobiae, Methylacidiphilales, Methylacidiphilaceae, uncultured,NA
HQ597420.1.1484,Bacteria, Acidobacteria, Subgroup 5, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_1309,Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
OTU_dn_8531,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidetes VC2.1 Bac22, uncultured bacterium, uncultured bacterium, uncultured bacterium
GU454980.1.1479,Bacteria, Armatimonadetes, Chthonomonadetes, Chthonomonadales, Chthonomonadaceae, Chthonomonas, uncultured bacterium
OTU_dn_8698,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Haliangiaceae, Haliangium, uncultured bacterium
HQ602901.1.1448,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Caulobacter, Ambiguous_taxa
FPLS01007888.16.1510,Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, uncultured, metagenome
HM062081.1.1474,Bacteria, Acidobacteria, Subgroup 6, uncultured Acidobacteria bacterium, uncultured Acidobacteria bacterium, uncultured Acidobacteria bacterium, uncultured Acidobacteria bacterium
OTU_dn_1354,Bacteria, Proteobacteria, Deltaproteobacteria, SAR324 clade(Marine group B), uncultured bacterium, uncultured bacterium, uncultured bacterium
FJ972171.1.1528,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Agromyces, Ambiguous_taxa
OTU_dn_3509,Bacteria, Elusimicrobia, Elusimicrobia, MVP-88, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_4126,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured bacterium, uncultured bacterium
JN409241.1.1446,Bacteria, Actinobacteria, Acidimicrobiia, uncultured, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
JQ815776.1.1469,Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Spirosomaceae, uncultured,NA
HM445450.1.1491,Bacteria, Acidobacteria, Subgroup 5, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_5239,Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, uncultured bacterium
FPLS01024308.16.1472,Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_5281,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, TRA3-20, uncultured bacterium, uncultured bacterium
OTU_dn_4064,Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, uncultured Gemmatimonas sp.
JPRJ01000062.9586.11114,Bacteria, Bacteroidetes, Bacteroidia, Flavobacteriales, Weeksellaceae, Chryseobacterium, Ambiguous_taxa
EU134018.1.1323,Bacteria, Chloroflexi, Anaerolineae, SBR1031, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_1819,Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, Pirellula, Ambiguous_taxa
GQ264187.1.1462,Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Microscillaceae, uncultured, uncultured bacterium
EU134171.1.1325,Bacteria, Chloroflexi, Anaerolineae, RBG-13-54-9, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_2621,Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Microscillaceae, uncultured,NA
OTU_dn_13677,Bacteria, Dependentiae, Babeliae, Babeliales,NA,NA,NA
OTU_dn_8456,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Haliangiaceae, Haliangium,NA
LN560164.1.1315,Bacteria, Proteobacteria, Alphaproteobacteria, Micavibrionales, uncultured, uncultured bacterium, uncultured bacterium
AY395395.1.1471,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Polyangiaceae, Pajaroellobacter, Ambiguous_taxa
OTU_dn_12267,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_11450,Bacteria, Cyanobacteria, Oxyphotobacteria, Nostocales, Nostocaceae, Nostoc PCC-7524, Ambiguous_taxa
LC026824.1.1484,Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Chthoniobacter, uncultured bacterium
OTU_dn_7150,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured,NA
OTU_dn_9758,Unassigned,NA,NA,NA,NA,NA,NA
EF530677.1.1219,Bacteria, Acidobacteria, Acidobacteriia, Solibacterales, Solibacteraceae (Subgroup 3), Bryobacter, uncultured bacterium
OTU_dn_2648,Unassigned,NA,NA,NA,NA,NA,NA
KC554973.1.1522,Bacteria, Actinobacteria, Actinobacteria, Propionibacteriales, Propionibacteriaceae,NA,NA
OTU_dn_11657,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_8682,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales,NA,NA,NA
FM209350.1.1508,Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20, uncultured bacterium, uncultured bacterium
OTU_dn_4131,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_11824,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_2763,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_4400,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, Aquicella, uncultured bacterium
OTU_dn_4124,Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Blastocatellales, Blastocatellaceae, Aridibacter, uncultured bacterium
OTU_dn_12947,Bacteria, Patescibacteria, ABY1, Candidatus Uhrbacteria, Candidatus Uhrbacteria bacterium RIFOXYC12_FULL_57_11, Candidatus Uhrbacteria bacterium RIFOXYC12_FULL_57_11, Candidatus Uhrbacteria bacterium RIFOXYC12_FULL_57_11
KC620712.1.1505,Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella, uncultured bacterium
JQ798442.1.1518,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Sandaracinaceae, Sandaracinus, uncultured bacterium
OTU_dn_5122,Bacteria, Patescibacteria, Parcubacteria, Candidatus Yonathbacteria,NA,NA,NA
JN869193.1.1548,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_3966,Bacteria, Armatimonadetes, uncultured, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_4123,Bacteria, Actinobacteria, Actinobacteria, Frankiales, Geodermatophilaceae, Blastococcus, uncultured bacterium
OTU_dn_3101,Unassigned,NA,NA,NA,NA,NA,NA
EU133346.1.1312,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_1185,Bacteria, Chloroflexi, Anaerolineae, SBR1031, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_7608,Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20,NA,NA
KC442840.1.1538,Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, Prosthecobacter, Ambiguous_taxa
OTU_dn_5276,Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus, Ambiguous_taxa
OTU_dn_12481,Bacteria, Verrucomicrobia, Verrucomicrobiae, Methylacidiphilales, Methylacidiphilaceae, uncultured, uncultured bacterium
OTU_dn_2907,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_3944,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_13528,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, SM2D12, metagenome, metagenome
DQ297970.1.1491,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_1868,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_6355,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_5324,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_11848,Bacteria, Latescibacteria,NA,NA,NA,NA,NA
OTU_dn_4119,Bacteria, FBP,NA,NA,NA,NA,NA
KC619588.1.1505,Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella, uncultured bacterium
OTU_dn_13398,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Blfdi19, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_8304,Bacteria, Patescibacteria, Gracilibacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_2078,Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, env.OPS 17,NA,NA
OTU_dn_12823,Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), DS-100, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_5252,Unassigned,NA,NA,NA,NA,NA,NA
LN563586.1.1337,Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, OM27 clade, uncultured marine bacterium
OTU_dn_3771,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, uncultured, uncultured bacterium, uncultured bacterium
KY190551.1.1478,Bacteria, Acidobacteria, Subgroup 17, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_1531,Bacteria, Chloroflexi, Chloroflexia, Thermomicrobiales, JG30-KF-CM45, uncultured bacterium, uncultured bacterium
OTU_dn_5271,Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, uncultured,NA
OTU_dn_3412,Bacteria, Planctomycetes, Phycisphaerae, Phycisphaerales, Phycisphaeraceae, I-8, uncultured bacterium
OTU_dn_10299,Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), 11-24, uncultured Acidobacteria bacterium, uncultured Acidobacteria bacterium, uncultured Acidobacteria bacterium
OTU_dn_3304,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, P3OB-42, uncultured bacterium, uncultured bacterium
OTU_dn_3720,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured bacterium, uncultured bacterium
FPLP01011310.8.1540,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, mle1-27, Ambiguous_taxa, Ambiguous_taxa
JQ770068.1.1486,Bacteria, Cyanobacteria, Oxyphotobacteria, Oxyphotobacteria Incertae Sedis, Unknown Family, Leptolyngbya VRUC 135, Ambiguous_taxa
OTU_dn_9397,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured, uncultured bacterium
JQ769947.1.1462,Bacteria, Cyanobacteria, Oxyphotobacteria, Oxyphotobacteria Incertae Sedis, Unknown Family, Oscillatoria SAG 1459-8, uncultured bacterium
